RegionID,SizeRank,RegionName,RegionType,StateName,Date,Value,location,lat,long
395047,233,"Saginaw, MI",msa,MI,2023-03-31,141968.10063714624,"Saginaw, MI, MI",43.4194699,-83.9508068
395202,234,"Warner Robins, GA",msa,GA,2023-03-31,219017.1134741608,"Warner Robins, GA, GA",32.6130007,-83.624201
395151,235,"Terre Haute, IN",msa,IN,2023-03-31,138796.02477057782,"Terre Haute, IN, IN",20.593684,78.96288
395162,236,"Torrington, CT",msa,CT,2023-03-31,344652.31731534906,"Torrington, CT, CT",41.8003049,-73.1211715
395009,237,"Punta Gorda, FL",msa,FL,2023-03-31,358409.58830103994,"Punta Gorda, FL, FL",26.9297836,-82.0453664
394386,239,"Billings, MT",msa,MT,2023-03-31,373352.9396919252,"Billings, MT, MT",45.7832856,-108.5006904
395018,240,"Redding, CA",msa,CA,2023-03-31,361643.0062333927,"Redding, CA, CA",40.5865396,-122.3916754
394748,241,"Kingston, NY",msa,NY,2023-03-31,368297.92926243314,"Kingston, NY, NY",41.9270367,-73.9973608
394960,242,"Panama City, FL",msa,FL,2023-03-31,347048.0699138043,"Panama City, FL, FL",30.1588129,-85.6602058
394729,243,"Joplin, MO",msa,MO,2023-03-31,194532.8784105431,"Joplin, MO, MO",37.08422710000001,-94.51328099999999
394539,244,"Dover, DE",msa,DE,2023-03-31,326133.6201853249,"Dover, DE, DE",39.158168,-75.5243682
394559,245,"El Centro, CA",msa,CA,2023-03-31,300034.74460024486,"El Centro, CA, CA",32.792,-115.5630514
394712,246,"Jackson, TN",msa,TN,2023-03-31,166508.56107243837,"Jackson, TN, TN",35.6145169,-88.81394689999999
395246,247,"Yuba City, CA",msa,CA,2023-03-31,407754.0342230207,"Yuba City, CA, CA",39.1404477,-121.6169108
394406,248,"Bowling Green, KY",msa,KY,2023-03-31,226177.08283208223,"Bowling Green, KY, KY",36.9685219,-86.4808043
395119,249,"St. George, UT",msa,UT,2023-03-31,514020.3756428556,"St. George, UT, UT",37.0965278,-113.5684164
394896,250,"Muskegon, MI",msa,MI,2023-03-31,205928.59867949304,"Muskegon, MI, MI",43.2341813,-86.24839209999999
394299,251,"Abilene, TX",msa,TX,2023-03-31,174359.64198608705,"Abilene, TX, TX",32.4487364,-99.73314390000002
394707,252,"Iowa City, IA",msa,IA,2023-03-31,270429.4618399257,"Iowa City, IA, IA",41.6578257,-91.53461689999999
394351,253,"Auburn, AL",msa,AL,2023-03-31,279861.1935705826,"Auburn, AL, AL",32.6098566,-85.48078249999999
394860,254,"Midland, TX",msa,TX,2023-03-31,280181.6243421641,"Midland, TX, TX",31.9973456,-102.0779146
753869,255,"Bloomington, IL",msa,IL,2023-03-31,206352.29148935576,"Bloomington, IL, IL",40.4842027,-88.99368729999999
394671,255,"Hattiesburg, MS",msa,MS,2023-03-31,184109.07359620335,"Hattiesburg, MS, MS",31.3271189,-89.29033919999999
394944,257,"Oshkosh, WI",msa,WI,2023-03-31,247509.110223701,"Oshkosh, WI, WI",44.0247062,-88.5426136
394555,258,"Eau Claire, WI",msa,WI,2023-03-31,265595.13252086885,"Eau Claire, WI, WI",44.811349,-91.4984941
394651,259,"Greenville, NC",msa,NC,2023-03-31,224257.61814594697,"Greenville, NC, NC",35.612661,-77.3663538
394428,260,"Burlington, NC",msa,NC,2023-03-31,264114.7818038396,"Burlington, NC, NC",36.0959762,-79.43724569999999
395210,261,"Waterloo, IA",msa,IA,2023-03-31,172145.98429357566,"Waterloo, IA, IA",42.492786,-92.34257749999999
394480,262,"Coeur d'Alene, ID",msa,ID,2023-03-31,541985.8940980752,"Coeur d'Alene, ID, ID",47.6734632,-116.7812225
394553,263,"East Stroudsburg, PA",msa,PA,2023-03-31,279701.9546711927,"East Stroudsburg, PA, PA",41.0030522,-75.1817547
395007,264,"Pueblo, CO",msa,CO,2023-03-31,286855.23596346285,"Pueblo, CO, CO",38.2528534,-104.4723301
394392,265,"Blacksburg, VA",msa,VA,2023-03-31,244082.8270735549,"Blacksburg, VA, VA",37.2295733,-80.4139393
395215,266,"Wausau, WI",msa,WI,2023-03-31,194421.9628642391,"Wausau, WI, WI",44.9591352,-89.6301221
394731,267,"Kahului, HI",msa,HI,2023-03-31,975525.5447077616,"Kahului, HI, HI",20.8893016,-156.4728725
394720,268,"Janesville, WI",msa,WI,2023-03-31,228165.37617004485,"Janesville, WI, WI",42.6827885,-89.0187222
395170,269,"Tupelo, MS",msa,MS,2023-03-31,152508.06542365038,"Tupelo, MS, MS",34.2576066,-88.7033859
394393,270,"Bloomington, IN",msa,IN,2023-03-31,273773.47619331843,"Bloomington, IN, IN",39.165325,-86.52638569999999
394930,271,"Odessa, TX",msa,TX,2023-03-31,195271.6873846329,"Odessa, TX, TX",31.8456816,-102.3676431
394710,272,"Jackson, MI",msa,MI,2023-03-31,190563.2744629724,"Jackson, MI, MI",42.245869,-84.40134619999999
395125,273,"State College, PA",msa,PA,2023-03-31,310912.6211443134,"State College, PA, PA",40.7933949,-77.8600012
395079,274,"Sebastian, FL",msa,FL,2023-03-31,374738.4739752235,"Sebastian, FL, FL",27.816415,-80.4706078
394814,275,"Madera, CA",msa,CA,2023-03-31,386211.585664816,"Madera, CA, CA",36.9613356,-120.0607176
394523,276,"Decatur, AL",msa,AL,2023-03-31,194434.16518366348,"Decatur, AL, AL",34.6059253,-86.9833417
394453,277,"Chambersburg, PA",msa,PA,2023-03-31,245455.81356668225,"Chambersburg, PA, PA",39.9375911,-77.6611022
395193,278,"Vineland, NJ",msa,NJ,2023-03-31,207970.9648101218,"Vineland, NJ, NJ",39.4863773,-75.02596369999999
394703,279,"Idaho Falls, ID",msa,ID,2023-03-31,374138.7790718067,"Idaho Falls, ID, ID",43.49266069999999,-112.0407584
394639,280,"Grand Junction, CO",msa,CO,2023-03-31,374766.30593086785,"Grand Junction, CO, CO",39.0638705,-108.5506486
394563,281,"Elizabethtown, KY",msa,KY,2023-03-31,206955.66235139905,"Elizabethtown, KY, KY",37.7030646,-85.8649408
394917,282,"Niles, MI",msa,MI,2023-03-31,228870.27481347544,"Niles, MI, MI",41.829769400000004,-86.2541768
394873,283,"Monroe, MI",msa,MI,2023-03-31,223825.63976529616,"Monroe, MI, MI",41.9738893,-83.5070203
395066,284,"Santa Fe, NM",msa,NM,2023-03-31,501900.40708456066,"Santa Fe, NM, NM",35.6869752,-105.937799
394493,285,"Concord, NH",msa,NH,2023-03-31,401299.0558400933,"Concord, NH, NH",43.2081366,-71.5375718
394314,286,"Alexandria, LA",msa,LA,2023-03-31,145793.4998243746,"Alexandria, LA, LA",31.3112936,-92.4451371
395163,287,"Traverse City, MI",msa,MI,2023-03-31,343417.6029290852,"Traverse City, MI, MI",44.7630567,-85.62063169999999
394359,288,"Bangor, ME",msa,ME,2023-03-31,235612.6769815775,"Bangor, ME, ME",44.8016128,-68.7712257
394685,289,"Homosassa Springs, FL",msa,FL,2023-03-31,277192.0547039164,"Homosassa Springs, FL, FL",28.8037059,-82.5761369
394662,290,"Hanford, CA",msa,CA,2023-03-31,324886.5917683965,"Hanford, CA, CA",36.3274502,-119.6456844
394723,291,"Jefferson City, MO",msa,MO,2023-03-31,220583.1912808698,"Jefferson City, MO, MO",38.57670170000001,-92.1735164
394598,292,"Florence, AL",msa,AL,2023-03-31,176566.4961967573,"Florence, AL, AL",34.79981,-87.677251
394537,293,"Dothan, AL",msa,AL,2023-03-31,159773.31577214028,"Dothan, AL, AL",31.2232313,-85.3904888
394802,294,"London, KY",msa,KY,2023-03-31,132876.7450012268,"London, KY, KY",37.1289771,-84.08326459999999
394306,295,"Albany, GA",msa,GA,2023-03-31,143909.09028888255,"Albany, GA, GA",31.5785074,-84.15574099999999
395102,297,"Sioux City, IA",msa,IA,2023-03-31,188488.26754755745,"Sioux City, IA, IA",42.4963416,-96.40494079999999
395223,298,"Wichita Falls, TX",msa,TX,2023-03-31,152967.68493681922,"Wichita Falls, TX, TX",33.9137085,-98.4933873
395152,299,"Texarkana, TX",msa,TX,2023-03-31,147024.01496143872,"Texarkana, TX, TX",33.425125,-94.04768820000001
395182,300,"Valdosta, GA",msa,GA,2023-03-31,179506.9019579409,"Valdosta, GA, GA",30.8327022,-83.2784851
394800,301,"Logan, UT",msa,UT,2023-03-31,429939.56726557034,"Logan, UT, UT",41.7369803,-111.8338359
394595,302,"Flagstaff, AZ",msa,AZ,2023-03-31,583364.8056058375,"Flagstaff, AZ, AZ",35.1982836,-111.651302
395036,303,"Rocky Mount, NC",msa,NC,2023-03-31,184892.44726733497,"Rocky Mount, NC, NC",35.9382103,-77.7905339
395000,304,"Pottsville, PA",msa,PA,2023-03-31,111928.96172198089,"Pottsville, PA, PA",40.6856456,-76.195499
394515,305,"Dalton, GA",msa,GA,2023-03-31,202783.88506978017,"Dalton, GA, GA",34.7698021,-84.9702228
394783,306,"Lebanon, PA",msa,PA,2023-03-31,264487.6203428616,"Lebanon, PA, PA",40.3409251,-76.4113497
394880,307,"Morristown, TN",msa,TN,2023-03-31,225705.9051667599,"Morristown, TN, TN",36.2139814,-83.29489219999999
395232,308,"Winchester, VA",msa,VA,2023-03-31,336493.5240900362,"Winchester, VA, VA",39.1856597,-78.1633341
395221,309,"Wheeling, WV",msa,OH,2023-03-31,124541.10605548664,"Wheeling, WV, OH",40.0639616,-80.7209149
394879,310,"Morgantown, WV",msa,WV,2023-03-31,208470.23919202975,"Morgantown, WV, WV",39.629526,-79.95589679999999
394756,311,"La Crosse, WI",msa,WI,2023-03-31,258439.8810342019,"La Crosse, WI, WI",43.8137751,-91.25190169999999
394900,312,"Napa, CA",msa,CA,2023-03-31,877019.576904857,"Napa, CA, CA",38.2975381,-122.286865
395013,313,"Rapid City, SD",msa,SD,2023-03-31,330393.9672900512,"Rapid City, SD, SD",44.0805434,-103.2310149
395139,314,"Sumter, SC",msa,SC,2023-03-31,159857.77011132136,"Sumter, SC, SC",33.9204354,-80.3414693
394577,315,"Eureka, CA",msa,CA,2023-03-31,405120.2030170496,"Eureka, CA, CA",40.8020712,-124.1636729
395117,316,"Springfield, OH",msa,OH,2023-03-31,164921.29116746332,"Springfield, OH, OH",39.9242266,-83.8088171
394668,317,"Harrisonburg, VA",msa,VA,2023-03-31,300628.9414006327,"Harrisonburg, VA, VA",38.4495688,-78.8689155
394368,318,"Battle Creek, MI",msa,MI,2023-03-31,152199.429419689,"Battle Creek, MI, MI",42.3211522,-85.17971419999999
395094,319,"Sherman, TX",msa,TX,2023-03-31,258461.37206116892,"Sherman, TX, TX",33.6356618,-96.6088805
394821,320,"Manhattan, KS",msa,KS,2023-03-31,242936.48135185303,"Manhattan, KS, KS",39.18360819999999,-96.57166939999999
394442,321,"Carbondale, IL",msa,IL,2023-03-31,113811.69656037028,"Carbondale, IL, IL",37.7272727,-89.2167501
394727,322,"Johnstown, PA",msa,PA,2023-03-31,80610.71884202813,"Johnstown, PA, PA",40.32674069999999,-78.9219698
394728,323,"Jonesboro, AR",msa,AR,2023-03-31,173803.08723673466,"Jonesboro, AR, AR",35.835696,-90.7051346
394390,324,"Bismarck, ND",msa,ND,2023-03-31,315681.3577250666,"Bismarck, ND, ND",46.8054947,-100.7876931
394661,325,"Hammond, LA",msa,LA,2023-03-31,184341.6445576028,"Hammond, LA, LA",30.5043583,-90.46119949999999
394983,326,"Pittsfield, MA",msa,MA,2023-03-31,331705.4846239796,"Pittsfield, MA, MA",42.4500845,-73.2453824
394890,327,"Mount Vernon, WA",msa,WA,2023-03-31,532835.4153934767,"Mount Vernon, WA, WA",48.4201105,-122.3374542
394719,328,"Jamestown, NY",msa,NY,2023-03-31,145306.0348127383,"Jamestown, NY, NY",42.0970023,-79.23532589999999
395153,329,"The Villages, FL",msa,FL,2023-03-31,409032.55960219406,"The Villages, FL, FL",28.927019,-82.0037608
394307,330,"Albany, OR",msa,OR,2023-03-31,390298.1415660818,"Albany, OR, OR",44.6365107,-123.1059282
394633,331,"Glens Falls, NY",msa,NY,2023-03-31,250591.55680348445,"Glens Falls, NY, NY",43.3095164,-73.6440058
394780,332,"Lawton, OK",msa,OK,2023-03-31,126730.28561634192,"Lawton, OK, OK",34.6035669,-98.39592909999999
394474,334,"Cleveland, TN",msa,TN,2023-03-31,251123.0179689524,"Cleveland, TN, TN",35.1595182,-84.8766115
395098,335,"Sierra Vista, AZ",msa,AZ,2023-03-31,234060.30552248677,"Sierra Vista, AZ, AZ",31.5455001,-110.2772856
394325,336,"Ames, IA",msa,IA,2023-03-31,250168.8055076797,"Ames, IA, IA",42.0307812,-93.63191309999999
394824,337,"Mansfield, OH",msa,OH,2023-03-31,159941.72696917906,"Mansfield, OH, OH",40.75839,-82.5154471
395128,338,"Staunton, VA",msa,VA,2023-03-31,285269.72460533417,"Staunton, VA, VA",38.149576,-79.0716958
394353,339,"Augusta, ME",msa,ME,2023-03-31,270569.3113868428,"Augusta, ME, ME",44.3106241,-69.7794897
394321,340,"Altoona, PA",msa,PA,2023-03-31,138190.1674238101,"Altoona, PA, PA",40.5186809,-78.3947359
394905,341,"New Bern, NC",msa,NC,2023-03-31,228938.15087065703,"New Bern, NC, NC",35.108493,-77.04411429999999
394588,342,"Farmington, NM",msa,NM,2023-03-31,214790.8303512504,"Farmington, NM, NM",36.72805830000001,-108.2186856
395120,343,"St. Joseph, MO",msa,MO,2023-03-31,157945.4076135284,"St. Joseph, MO, MO",39.7674578,-94.84668099999999
395054,344,"San Angelo, TX",msa,TX,2023-03-31,204737.50473199735,"San Angelo, TX, TX",31.4637723,-100.4370375
395218,345,"Wenatchee, WA",msa,WA,2023-03-31,467353.72908493184,"Wenatchee, WA, WA",47.4234599,-120.3103494
394949,346,"Owensboro, KY",msa,KY,2023-03-31,183476.25455048203,"Owensboro, KY, KY",37.7719074,-87.1111676
753890,347,"Holland, MI",msa,MI,2023-03-31,278185.31840318255,"Holland, MI, MI",42.7875235,-86.1089301
394810,348,"Lumberton, NC",msa,NC,2023-03-31,116362.1264016654,"Lumberton, NC, NC",34.6182199,-79.0086424
394778,349,"Lawrence, KS",msa,KS,2023-03-31,285553.05401444697,"Lawrence, KS, KS",38.9716689,-95.2352501
394635,350,"Goldsboro, NC",msa,NC,2023-03-31,144142.38493378865,"Goldsboro, NC, NC",35.3848841,-77.9927651
395213,351,"Watertown, NY",msa,NY,2023-03-31,187445.1008441594,"Watertown, NY, NY",43.9747838,-75.91075649999999
395089,352,"Sheboygan, WI",msa,WI,2023-03-31,237551.81886224312,"Sheboygan, WI, WI",43.7508284,-87.71453
395217,353,"Weirton, WV",msa,OH,2023-03-31,117059.39388917766,"Weirton, WV, OH",40.41895660000001,-80.58951669999999
394867,354,"Missoula, MT",msa,MT,2023-03-31,510851.6457749403,"Missoula, MT, MT",46.8721284,-113.9940314
395237,355,"Wooster, OH",msa,OH,2023-03-31,311837.58382946096,"Wooster, OH, OH",40.8050565,-81.935143
394407,356,"Bozeman, MT",msa,MT,2023-03-31,621882.6950026731,"Bozeman, MT, MT",45.6814733,-111.0319925
394333,357,"Anniston, AL",msa,AL,2023-03-31,137564.29988787,"Anniston, AL, AL",33.6598257,-85.8316318
394374,358,"Beckley, WV",msa,WV,2023-03-31,112756.4085665814,"Beckley, WV, WV",37.7781702,-81.1881557
395225,359,"Williamsport, PA",msa,PA,2023-03-31,205145.26583924887,"Williamsport, PA, PA",41.2411897,-77.00107860000001
394423,360,"Brunswick, GA",msa,GA,2023-03-31,273120.8961354433,"Brunswick, GA, GA",31.1499528,-81.49148939999999
753872,361,"California, MD",msa,MD,2023-03-31,375010.3375236304,"California, MD, MD",38.3004029,-76.5074542
395173,361,"Twin Falls, ID",msa,ID,2023-03-31,345956.89592285315,"Twin Falls, ID, ID",42.5558381,-114.4700518
394495,363,"Cookeville, TN",msa,TN,2023-03-31,245879.31192824515,"Cookeville, TN, TN",36.162839,-85.5016423
394893,364,"Muncie, IN",msa,IN,2023-03-31,138264.26426744988,"Muncie, IN, IN",20.593684,78.96288
394857,365,"Michigan City, IN",msa,IN,2023-03-31,216818.72921429915,"Michigan City, IN, IN",41.70753939999999,-86.8950297
395039,366,"Roseburg, OR",msa,OR,2023-03-31,329200.93081579875,"Roseburg, OR, OR",43.216505,-123.3417381
394788,367,"Lewiston, ME",msa,ME,2023-03-31,280050.9823119176,"Lewiston, ME, ME",44.100351,-70.21477639999999
394804,368,"Longview, WA",msa,WA,2023-03-31,387380.3360494794,"Longview, WA, WA",46.1381676,-122.9381672
394932,369,"Ogdensburg, NY",msa,NY,2023-03-31,123672.88304164504,"Ogdensburg, NY, NY",44.6942291,-75.48633640000001
394734,370,"Kankakee, IL",msa,IL,2023-03-31,172602.16461496014,"Kankakee, IL, IL",41.1200325,-87.8611531
394396,371,"Bluefield, WV",msa,VA,2023-03-31,121474.68993761204,"Bluefield, WV, VA",37.1971763,-81.38393260000001
395095,372,"Show Low, AZ",msa,AZ,2023-03-31,362631.6020143044,"Show Low, AZ, AZ",34.2542084,-110.0298327
395023,373,"Richmond, KY",msa,KY,2023-03-31,205257.88950618965,"Richmond, KY, KY",37.7478572,-84.2946539
395168,374,"Tullahoma, TN",msa,TN,2023-03-31,255627.0701522616,"Tullahoma, TN, TN",35.3620235,-86.20943419999999
395222,375,"Whitewater, WI",msa,WI,2023-03-31,313794.7559211399,"Whitewater, WI, WI",42.83362049999999,-88.7323272
394709,376,"Ithaca, NY",msa,NY,2023-03-31,301607.69685469475,"Ithaca, NY, NY",42.4439614,-76.5018807
394637,377,"Grand Forks, ND",msa,MN,2023-03-31,231048.24095464408,"Grand Forks, ND, MN",47.9252568,-97.0328547
394524,378,"Decatur, IL",msa,IL,2023-03-31,90889.82794604836,"Decatur, IL, IL",39.8403147,-88.9548001
394762,379,"LaGrange, GA",msa,GA,2023-03-31,163177.37068094753,"LaGrange, GA, GA",33.0362218,-85.0322444
394369,380,"Bay City, MI",msa,MI,2023-03-31,141644.04226619253,"Bay City, MI, MI",43.5944677,-83.8888647
394599,381,"Fond du Lac, WI",msa,WI,2023-03-31,217968.04615302593,"Fond du Lac, WI, WI",43.7730448,-88.4470508
394630,382,"Gettysburg, PA",msa,PA,2023-03-31,283039.3475049247,"Gettysburg, PA, PA",39.8309293,-77.2310955
394620,383,"Gadsden, AL",msa,AL,2023-03-31,139428.75302910668,"Gadsden, AL, AL",34.014264,-86.0066386
394733,384,"Kalispell, MT",msa,MT,2023-03-31,578970.7811190259,"Kalispell, MT, MT",48.1919889,-114.3168131
394518,385,"Danville, VA",msa,VA,2023-03-31,132125.75382895616,"Danville, VA, VA",36.5859718,-79.39502279999999
394823,386,"Mankato, MN",msa,MN,2023-03-31,276761.41905319685,"Mankato, MN, MN",44.1635775,-93.99939959999999
394794,387,"Lima, OH",msa,OH,2023-03-31,158328.85174847257,"Lima, OH, OH",40.742551,-84.1052256
753915,388,"Salem, OH",msa,OH,2023-03-31,131875.96522091425,"Salem, OH, OH",40.9008923,-80.8567501
395166,389,"Truckee, CA",msa,CA,2023-03-31,601578.1051144857,"Truckee, CA, CA",39.327962,-120.1832533
395080,390,"Sebring, FL",msa,FL,2023-03-31,233734.05127862017,"Sebring, FL, FL",27.495592,-81.440907
394462,391,"Cheyenne, WY",msa,WY,2023-03-31,349697.3448534135,"Cheyenne, WY, WY",41.1399814,-104.8202462
394689,392,"Hot Springs, AR",msa,AR,2023-03-31,229184.0285488765,"Hot Springs, AR, AR",34.5077615,-93.05460029999999
394302,393,"Adrian, MI",msa,MI,2023-03-31,199879.4977772195,"Adrian, MI, MI",41.8975471,-84.03716589999999
395090,394,"Shelby, NC",msa,NC,2023-03-31,151145.3511958515,"Shelby, NC, NC",35.2923513,-81.5356463
394542,396,"Dubuque, IA",msa,IA,2023-03-31,236883.7052290442,"Dubuque, IA, IA",42.506348,-90.6677347
394852,397,"Meridian, MS",msa,MS,2023-03-31,112382.04792918924,"Meridian, MS, MS",32.3643098,-88.703656
753912,398,"Pinehurst, NC",msa,NC,2023-03-31,380962.3910306484,"Pinehurst, NC, NC",35.1954345,-79.4694767
394953,399,"Paducah, KY",msa,KY,2023-03-31,134817.16720596468,"Paducah, KY, KY",37.0833893,-88.6000478
395190,400,"Victoria, TX",msa,TX,2023-03-31,204794.593146597,"Victoria, TX, TX",28.8052674,-97.0035982
395038,401,"Rome, GA",msa,GA,2023-03-31,193018.2941101872,"Rome, GA, GA",34.257038,-85.1646726
395086,402,"Sevierville, TN",msa,TN,2023-03-31,396820.43039921095,"Sevierville, TN, TN",35.8681455,-83.56183500000002
394882,403,"Moses Lake, WA",msa,WA,2023-03-31,341403.4722515059,"Moses Lake, WA, WA",47.1981147,-119.3732456
394340,404,"Ashtabula, OH",msa,OH,2023-03-31,155221.10192758596,"Ashtabula, OH, OH",41.7820827,-80.7214417
394441,405,"Cape Girardeau, MO",msa,MO,2023-03-31,197947.9878790028,"Cape Girardeau, MO, MO",37.3058839,-89.51814759999999
394311,406,"Albertville, AL",msa,AL,2023-03-31,195588.56465157904,"Albertville, AL, AL",34.2675937,-86.20886689999999
394580,407,"Fairbanks, AK",msa,AK,2023-03-31,281403.6021607337,"Fairbanks, AK, AK",64.8400511,-147.7199756
394410,408,"Brainerd, MN",msa,MN,2023-03-31,305035.02179439756,"Brainerd, MN, MN",46.3526733,-94.2020084
394513,409,"Cumberland, MD",msa,MD,2023-03-31,136952.56208376752,"Cumberland, MD, MD",39.6528654,-78.7625185
394928,410,"Ocean City, NJ",msa,NJ,2023-03-31,609224.6190057688,"Ocean City, NJ, NJ",39.2776156,-74.5746001
394505,411,"Corvallis, OR",msa,OR,2023-03-31,511360.1252985128,"Corvallis, OR, OR",44.5645659,-123.2620435
394988,412,"Pocatello, ID",msa,ID,2023-03-31,317307.4207504734,"Pocatello, ID, ID",42.8621042,-112.4506191
394501,413,"Corning, NY",msa,NY,2023-03-31,145648.19725867853,"Corning, NY, NY",42.1428521,-77.05469029999999
394911,414,"New Philadelphia, OH",msa,OH,2023-03-31,181938.3907548063,"New Philadelphia, OH, OH",40.4897871,-81.4456706
395140,415,"Sunbury, PA",msa,PA,2023-03-31,109330.80640829494,"Sunbury, PA, PA",40.862585,-76.79441039999999
395175,416,"Ukiah, CA",msa,CA,2023-03-31,462322.12693063467,"Ukiah, CA, CA",36.778261,-119.4179324
753887,417,"Hermiston, OR",msa,OR,2023-03-31,284466.71574893297,"Hermiston, OR, OR",45.8404101,-119.2894605
394469,418,"Clarksburg, WV",msa,WV,2023-03-31,140960.47777376787,"Clarksburg, WV, WV",39.2806451,-80.34453409999999
394964,419,"Parkersburg, WV",msa,WV,2023-03-31,151321.5275286061,"Parkersburg, WV, WV",39.2667418,-81.56151349999999
394373,420,"Beaver Dam, WI",msa,WI,2023-03-31,237043.45070483047,"Beaver Dam, WI, WI",43.4577692,-88.837329
394980,421,"Pine Bluff, AR",msa,AR,2023-03-31,82281.05051561416,"Pine Bluff, AR, AR",34.224908,-92.0033977
394641,422,"Grants Pass, OR",msa,OR,2023-03-31,381318.0943644822,"Grants Pass, OR, OR",42.3447572,-123.4568737
394511,424,"Cullman, AL",msa,AL,2023-03-31,213325.35574578735,"Cullman, AL, AL",34.1748208,-86.8436124
394809,425,"Lufkin, TX",msa,TX,2023-03-31,166468.05367969073,"Lufkin, TX, TX",31.3345562,-94.7321127
395248,426,"Zanesville, OH",msa,OH,2023-03-31,166826.69684175085,"Zanesville, OH, OH",39.9478393,-81.9534815
394907,427,"New Castle, PA",msa,PA,2023-03-31,140301.1927878931,"New Castle, PA, PA",41.0036719,-80.34700900000001
394925,428,"Oak Harbor, WA",msa,WA,2023-03-31,565904.8687679401,"Oak Harbor, WA, WA",48.28829469999999,-122.6484205
394942,429,"Orangeburg, SC",msa,SC,2023-03-31,119363.85895056202,"Orangeburg, SC, SC",33.4918203,-80.8556476
395212,430,"Watertown, WI",msa,WI,2023-03-31,276916.8974631385,"Watertown, WI, WI",43.1947211,-88.7289918
394847,431,"Meadville, PA",msa,PA,2023-03-31,127668.15850584232,"Meadville, PA, PA",41.6414438,-80.15144839999999
394568,432,"Elmira, NY",msa,NY,2023-03-31,137917.6481123564,"Elmira, NY, NY",42.0897965,-76.8077338
394644,433,"Great Falls, MT",msa,MT,2023-03-31,288667.0714538752,"Great Falls, MT, MT",47.5052849,-111.3007715
394776,434,"Laurel, MS",msa,MS,2023-03-31,126521.99007059872,"Laurel, MS, MS",31.6940509,-89.1306124
395042,435,"Russellville, AR",msa,AR,2023-03-31,158945.88984733322,"Russellville, AR, AR",35.278116,-93.13370069999999
394704,436,"Indiana, PA",msa,PA,2023-03-31,141037.250240365,"Indiana, PA, PA",40.6214551,-79.15253489999999
394859,437,"Midland, MI",msa,MI,2023-03-31,190854.7058961845,"Midland, MI, MI",43.6155825,-84.2472116
394755,438,"Kokomo, IN",msa,IN,2023-03-31,154582.24096196404,"Kokomo, IN, IN",20.593684,78.96288
394395,439,"Bloomsburg, PA",msa,PA,2023-03-31,198989.01823245265,"Bloomsburg, PA, PA",41.003698,-76.4549457
394941,440,"Opelousas, LA",msa,LA,2023-03-31,92367.48402051863,"Opelousas, LA, LA",30.5335302,-92.081509
394675,441,"Helena, MT",msa,MT,2023-03-31,425492.9428590888,"Helena, MT, MT",46.5891452,-112.0391057
394744,442,"Key West, FL",msa,FL,2023-03-31,962511.3008745746,"Key West, FL, FL",24.5550593,-81.7799871
395145,443,"Talladega, AL",msa,AL,2023-03-31,156716.49906082134,"Talladega, AL, AL",33.4359416,-86.1058048
395133,444,"Stillwater, OK",msa,OK,2023-03-31,195106.32864841228,"Stillwater, OK, OK",36.1156071,-97.0583681
394489,445,"Columbus, IN",msa,IN,2023-03-31,238556.51682186185,"Columbus, IN, IN",39.2014404,-85.9213796
394345,446,"Athens, TX",msa,TX,2023-03-31,259030.85003680905,"Athens, TX, TX",32.2048735,-95.8555207
394452,447,"Centralia, WA",msa,WA,2023-03-31,398921.18705819687,"Centralia, WA, WA",46.7162136,-122.9542972
394822,448,"Manitowoc, WI",msa,WI,2023-03-31,201228.97970016464,"Manitowoc, WI, WI",44.0886059,-87.657584
394682,449,"Hinesville, GA",msa,GA,2023-03-31,212985.9201563532,"Hinesville, GA, GA",31.8315028,-81.6141099
394541,450,"DuBois, PA",msa,PA,2023-03-31,91095.73073187307,"DuBois, PA, PA",41.1210115,-78.7583257
395205,451,"Warsaw, IN",msa,IN,2023-03-31,249997.63945144537,"Warsaw, IN, IN",20.593684,78.96288
394986,452,"Plattsburgh, NY",msa,NY,2023-03-31,191687.2098893012,"Plattsburgh, NY, NY",44.6994873,-73.4529124
395126,453,"Statesboro, GA",msa,GA,2023-03-31,225541.1739527794,"Statesboro, GA, GA",32.4487876,-81.7831674
394445,454,"Casper, WY",msa,WY,2023-03-31,269237.26949404203,"Casper, WY, WY",42.84870900000001,-106.2980824
395231,455,"Wilson, NC",msa,NC,2023-03-31,188079.65460605916,"Wilson, NC, NC",35.7258286,-77.91112369999999
753881,456,"Glenwood Springs, CO",msa,CO,2023-03-31,813525.7461321844,"Glenwood Springs, CO, CO",39.5505376,-107.3247762
395085,457,"Seneca, SC",msa,SC,2023-03-31,249104.74844712997,"Seneca, SC, SC",34.6856555,-82.9532036
394866,458,"Minot, ND",msa,ND,2023-03-31,229858.11018699055,"Minot, ND, ND",48.2329668,-101.2922906
394936,459,"Olean, NY",msa,NY,2023-03-31,130657.92358234889,"Olean, NY, NY",42.083639,-78.42992699999999
394465,460,"Chillicothe, OH",msa,OH,2023-03-31,167450.59209086743,"Chillicothe, OH, OH",39.3584253,-82.99316069999999
395077,461,"Searcy, AR",msa,AR,2023-03-31,163839.31157441967,"Searcy, AR, AR",35.2437536,-91.7364422
394638,462,"Grand Island, NE",msa,NE,2023-03-31,219180.23965959344,"Grand Island, NE, NE",40.9263957,-98.3420118
